country,year,P_it,qty_standardized_kg,qty_ln,g_it
ABW,2009,3.5718789407313998,25376.0,10.141559124434574,
ABW,2010,1.1747161498051177,141624.0,11.860930937405115,1.7193718129705413
ABW,2011,1.6427574711275152,209975.0,12.254743754993829,0.39381281758871367
ABW,2012,7.9542071197411,6180.0,8.729073550451737,-3.5256702045420916
ABW,2013,0.7107437624406633,8852020.0,15.996156239526938,7.267082689075201
ABW,2014,3.346561538964863,30566.0,10.327643559087782,-5.6685126804391555
ABW,2015,2.5158014789742835,54362.0,10.903420659346926,0.5757771002591436
ABW,2016,3.796340318684696,36050.68,10.492681005225904,-0.41073965412102176
ABW,2017,2.586736645179488,48214.8,10.783421306849187,0.29074030162328235
ABW,2018,6.025508076508494,25419.4,10.143267941003037,-0.6401533658461496
ABW,2019,3.9549010235062605,42781.369999999995,10.663858006434054,0.5205900654310174
ABW,2020,2.750166725845866,76490.84,11.244926274083301,0.5810682676492469
ABW,2021,4.067917402175626,7426.83,8.912854397949944,-2.332071876133357
ABW,2022,4.723274844638517,5871.79,8.677914806712064,-0.23493959123788066
ABW,2023,4.211274705963488,11745.14,9.371194816987915,0.693280010275851
AFG,2008,0.5884155464057534,43175433.0,17.580782210898665,
AFG,2009,0.3500731942794638,66725843.0,18.01610288712035,0.4353206762216857
AFG,2010,0.3889411222303278,106758120.0,18.48607627275394,0.46997338563359037
AFG,2011,0.4000416717396167,205304604.0,19.14000530745617,0.6539290347022302
AFG,2015,0.47067763919945477,710118999.0,20.38094311818097,1.2409378107247981
AFG,2016,0.39999999838052064,740978873.0,20.423482671382917,0.04253955320194791
AFG,2017,0.385992099799525,627185350.0,20.256752668947062,-0.16673000243585534
AFG,2018,0.34768855865520565,614215560.0,20.235856499417604,-0.02089616952945761
AFG,2019,0.34874704870306467,682928995.0,20.341901451662277,0.10604495224467314
AGO,2004,0.5309401642994463,26076754.706,17.076554851160278,
AGO,2005,0.7444827879476793,19813559.949,16.801877107173908,-0.2746777439863699
AGO,2006,1.069464784437111,4771116.382,15.378090877828894,-1.4237862293450139
AGO,2007,0.8812876743488736,15087852.0,16.529400474687435,1.1513095968585407
AGO,2008,1.302872538351745,3813748.768,15.154123191971339,-1.3752772827160964
AGO,2009,4.879361094855877,2619669.0,14.778558531878367,-0.3755646600929712
AGO,2010,3.1911102610128594,271864.0,12.513057220236453,-2.2655013116419145
AGO,2011,2.1967877250767227,1156439.0,13.96085601391019,1.447798793673737
AGO,2012,3.1991673513841152,1656401.0,14.320157734372275,0.359301720462085
AGO,2013,1.2353570609453017,16747099.0,16.63373560720568,2.313577872833404
AGO,2014,0.06208748063049449,1231584745.0,20.93156758761118,4.297831980405501
AGO,2015,0.04845827124278551,2196461457.668,21.510113474068405,0.5785458864572242
AGO,2016,0.5881191085351122,67492119.12,18.027521395248726,-3.4825920788196782
AGO,2017,0.9973093552532252,1663689.718,14.32454841542798,-3.7029729798207462
AGO,2018,7.7675064492508445,123764.375,11.72613483530086,-2.5984135801271204
AGO,2019,4.298657366134813,227072.032,12.333022567713597,0.6068877324127371
AGO,2020,2.6373395329654077,191844.93300000002,12.164442684067518,-0.16857988364607834
AGO,2021,3.5374438262762022,400250.081,12.899844833232457,0.7354021491649387
AGO,2022,0.8967492080131659,19627126.145999998,16.79242315441422,3.8925783211817624
AGO,2023,4.6966868085598845,179195.83299999998,12.09623452590439,-4.69618862850983
AIA,2002,0.26177145926211254,2198899.0,14.603467338513918,
AIA,2006,0.9424971232304199,1260963.0,14.04738627272435,-0.5560810657895683
AIA,2007,1.3226200384710391,1008031.0,13.823509481108811,-0.2238767916155382
AIA,2008,0.3541333349074673,4743349.0,15.372253984273708,1.5487445031648974
ALB,2001,0.3535848684861462,27874858.0,17.143235693561177,
ALB,2002,0.3256200775574458,35876117.0,17.39558236744785,0.25234667388667376
ALB,2003,0.36463860743419607,43457853.0,17.587302129823517,0.19171976237566568
ALB,2004,0.43637544791141475,48601128.0,17.69915729847792,0.11185516865440448
ALB,2005,0.5240154072091473,66020263.0,18.005472268022707,0.3063149695447862
ALB,2006,0.5952423112831134,72263618.0,18.095831351624923,0.09035908360221612
ALB,2007,0.6627311428012748,78342641.0,18.17660259765823,0.08077124603330788
ALB,2008,0.8484737449856944,86532918.0,18.276035454422747,0.09943285676451552
ALB,2009,0.4922411015125567,94949367.0,18.36885432853368,0.09281887411093237
ALB,2010,0.7910098673634437,77875514.0,18.170622135371136,-0.1982321931625428
ALB,2011,0.966037321351523,76619251.0,18.154358921673467,-0.0162632136976697
ALB,2012,0.9809086242250744,72213549.0,18.095138245537033,-0.05922067613643378
ALB,2013,0.9095937846845267,73828851.0,18.11726014813489,0.02212190259785629
