typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20070101,2007,52,2007,583,FSM,FS Micronesia,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97562,TRUE,-1,N/A,,FALSE,97562,TRUE,,FALSE,56568,,56568,6,TRUE,FALSE
C,A,20070101,2007,52,2007,585,PLW,Palau,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3067,TRUE,-1,N/A,,FALSE,3067,TRUE,,FALSE,1778,,1778,6,TRUE,FALSE
C,A,20070101,2007,52,2007,586,PAK,Pakistan,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,116890,FALSE,-1,N/A,,FALSE,116890,FALSE,,FALSE,26012,,26012,0,TRUE,FALSE
C,A,20070101,2007,52,2007,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2055099969,FALSE,-1,N/A,,FALSE,2055099969,FALSE,,FALSE,524329935,,524329935,0,TRUE,FALSE
C,A,20070101,2007,52,2007,634,QAT,Qatar,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58976,FALSE,-1,N/A,,FALSE,58976,FALSE,,FALSE,91496,,91496,0,TRUE,FALSE
C,A,20070101,2007,52,2007,643,RUS,Russian Federation,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,233143700,TRUE,-1,N/A,,FALSE,233143700,TRUE,,FALSE,141297232,,141297232,6,TRUE,FALSE
C,A,20070101,2007,52,2007,646,RWA,Rwanda,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,170170,FALSE,-1,N/A,,FALSE,170170,FALSE,,FALSE,191543,,191543,0,TRUE,FALSE
C,A,20070101,2007,52,2007,660,AIA,Anguilla,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16,FALSE,-1,N/A,,FALSE,16,FALSE,,FALSE,43,,43,0,TRUE,FALSE
C,A,20070101,2007,52,2007,662,LCA,Saint Lucia,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44,FALSE,-1,N/A,,FALSE,44,FALSE,,FALSE,238,,238,0,FALSE,FALSE
C,A,20070101,2007,52,2007,678,STP,Sao Tome and Principe,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,617,FALSE,-1,N/A,,FALSE,617,FALSE,,FALSE,1354,,1354,0,FALSE,FALSE
C,A,20070101,2007,52,2007,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48000,FALSE,-1,N/A,,FALSE,48000,FALSE,,FALSE,92592,,92592,0,TRUE,FALSE
C,A,20070101,2007,52,2007,690,SYC,Seychelles,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6865,FALSE,8,kg,6865,FALSE,6865,FALSE,0,FALSE,36533.319,0,36533.319,0,FALSE,TRUE
C,A,20070101,2007,52,2007,699,IND,India,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7528499656,FALSE,-1,N/A,,FALSE,7528499656,FALSE,,FALSE,1824814154,,1824814154,0,TRUE,FALSE
C,A,20070101,2007,52,2007,704,VNM,Viet Nam,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,166483106,TRUE,-1,N/A,,FALSE,166483106,TRUE,,FALSE,96529622,,96529622,6,TRUE,FALSE
C,A,20070101,2007,52,2007,705,SVN,Slovenia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4546070,FALSE,-1,N/A,,FALSE,4546070,FALSE,,FALSE,2463495,,2463495,0,TRUE,FALSE
C,A,20070101,2007,52,2007,710,ZAF,South Africa,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1745375872,FALSE,-1,N/A,,FALSE,1745375872,FALSE,,FALSE,,118337397,118337397,0,TRUE,FALSE
C,A,20070101,2007,52,2007,716,ZWE,Zimbabwe,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34885.9,FALSE,8,kg,34885.9,FALSE,34885.9,FALSE,0,FALSE,75127.19,,75127.19,0,FALSE,TRUE
C,A,20070101,2007,52,2007,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18135111293,TRUE,18,TJ,318713559,FALSE,18135111293,TRUE,0,FALSE,6230789488,,6230789488,6,FALSE,TRUE
C,A,20070101,2007,52,2007,736,SDN,Sudan (...2011),M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,209735,FALSE,8,kg,209735,FALSE,209735,FALSE,0,FALSE,410781.117,0,410781.117,0,FALSE,TRUE
C,A,20070101,2007,52,2007,748,SWZ,Eswatini,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1165880,FALSE,-1,N/A,,FALSE,1165880,FALSE,,FALSE,415356,,415356,0,FALSE,FALSE
C,A,20070101,2007,52,2007,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1846000,FALSE,-1,N/A,,FALSE,1846000,FALSE,,FALSE,1170075,,1170075,0,TRUE,FALSE
C,A,20070101,2007,52,2007,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4216,FALSE,7,l,5368,FALSE,4216,FALSE,0,FALSE,18227.775,0,18227.775,0,FALSE,TRUE
C,A,20070101,2007,52,2007,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8084593,FALSE,-1,N/A,,FALSE,8084593,FALSE,,FALSE,2326862,,2326862,0,TRUE,FALSE
C,A,20070101,2007,52,2007,780,TTO,Trinidad and Tobago,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,441,FALSE,-1,N/A,,FALSE,441,FALSE,,FALSE,37073,,37073,0,TRUE,FALSE
C,A,20070101,2007,52,2007,784,ARE,United Arab Emirates,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70342,FALSE,-1,N/A,,FALSE,70342,FALSE,,FALSE,120667,,120667,0,TRUE,FALSE
C,A,20070101,2007,52,2007,788,TUN,Tunisia,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1671,FALSE,-1,N/A,,FALSE,1671,FALSE,,FALSE,13872,,13872,0,TRUE,FALSE
C,A,20070101,2007,52,2007,800,UGA,Uganda,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4316253,FALSE,-1,N/A,,FALSE,4316253,FALSE,,FALSE,5427607,,5427607,0,TRUE,FALSE
C,A,20070101,2007,52,2007,807,MKD,North Macedonia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,18,TJ,2,FALSE,2,FALSE,0,FALSE,57.74,0,57.74,0,FALSE,TRUE
C,A,20070101,2007,52,2007,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1063541013,FALSE,-1,N/A,,FALSE,1063541013,FALSE,,FALSE,364539790,,364539790,0,TRUE,FALSE
C,A,20070101,2007,52,2007,834,TZA,United Rep. of Tanzania,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,240,FALSE,-1,N/A,,FALSE,240,FALSE,,FALSE,128,,128,0,TRUE,FALSE
C,A,20070101,2007,52,2007,842,USA,USA,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10506975553,TRUE,-1,N/A,,FALSE,10506975553,TRUE,,FALSE,6092115900,,6092115900,6,TRUE,FALSE
C,A,20070101,2007,52,2007,854,BFA,Burkina Faso,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41088,FALSE,8,kg,41088,FALSE,41088,FALSE,0,FALSE,4492.46,0,4492.46,0,FALSE,TRUE
C,A,20070101,2007,52,2007,882,WSM,Samoa,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1592,FALSE,-1,N/A,,FALSE,1592,FALSE,,FALSE,12219,,12219,0,FALSE,FALSE
C,A,20070101,2007,52,2007,894,ZMB,Zambia,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53695,FALSE,8,kg,53695,FALSE,53695,FALSE,0,FALSE,63321,,63321,0,FALSE,TRUE
C,A,20080101,2008,52,2008,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4781,FALSE,-1,N/A,,FALSE,4781,FALSE,,FALSE,12421,,12421,0,TRUE,FALSE
C,A,20080101,2008,52,2008,12,DZA,Algeria,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24,FALSE,-1,N/A,,FALSE,24,FALSE,,FALSE,7890,,7890,0,TRUE,FALSE
C,A,20080101,2008,52,2008,24,AGO,Angola,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,681,FALSE,8,kg,681,FALSE,681,FALSE,0,FALSE,16084.835,9097.764,16084.835,0,FALSE,TRUE
C,A,20080101,2008,52,2008,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,327946798,TRUE,-1,N/A,,FALSE,327946798,TRUE,,FALSE,275802542,,275802542,6,TRUE,FALSE
C,A,20080101,2008,52,2008,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,380,TRUE,-1,N/A,,FALSE,380,TRUE,,FALSE,197,,197,6,TRUE,FALSE
C,A,20080101,2008,52,2008,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8664,FALSE,-1,N/A,,FALSE,8664,FALSE,,FALSE,12240,,12240,0,TRUE,FALSE
C,A,20080101,2008,52,2008,48,BHR,Bahrain,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2041,FALSE,-1,N/A,,FALSE,2041,FALSE,,FALSE,15199,,15199,0,TRUE,FALSE
C,A,20080101,2008,52,2008,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2428931639,TRUE,-1,N/A,,FALSE,2428931639,TRUE,,FALSE,1257426241,,1257426241,6,TRUE,FALSE
C,A,20080101,2008,52,2008,64,BTN,Bhutan,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,-1,N/A,,FALSE,4,FALSE,,FALSE,436,,436,0,TRUE,FALSE
C,A,20080101,2008,52,2008,70,BIH,Bosnia Herzegovina,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,684730,FALSE,-1,N/A,,FALSE,684730,FALSE,,FALSE,600966,,600966,0,TRUE,FALSE
C,A,20080101,2008,52,2008,72,BWA,Botswana,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16086466,FALSE,-1,N/A,,FALSE,16086466,FALSE,,FALSE,10738900,,10738900,0,FALSE,FALSE
C,A,20080101,2008,52,2008,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31904700,FALSE,8,kg,31904700,FALSE,31904700,FALSE,0,FALSE,28048722,26270651,28048722,0,FALSE,TRUE
C,A,20080101,2008,52,2008,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39187,FALSE,-1,N/A,,FALSE,39187,FALSE,,FALSE,19311,,19311,0,TRUE,FALSE
C,A,20080101,2008,52,2008,96,BRN,Brunei Darussalam,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43770,TRUE,-1,N/A,,FALSE,43770,TRUE,,FALSE,22659,,22659,6,TRUE,FALSE
C,A,20080101,2008,52,2008,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17,FALSE,-1,N/A,,FALSE,17,FALSE,,FALSE,880,,880,0,TRUE,FALSE
C,A,20080101,2008,52,2008,108,BDI,Burundi,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,94320,FALSE,-1,N/A,,FALSE,94320,FALSE,,FALSE,116162,,116162,0,TRUE,FALSE
C,A,20080101,2008,52,2008,116,KHM,Cambodia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44165608,FALSE,-1,N/A,,FALSE,44165608,FALSE,,FALSE,14352151,,14352151,0,TRUE,FALSE
C,A,20080101,2008,52,2008,120,CMR,Cameroon,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,692,FALSE,-1,N/A,,FALSE,692,FALSE,,FALSE,18778,,18778,0,TRUE,FALSE
C,A,20080101,2008,52,2008,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10083762,TRUE,-1,N/A,,FALSE,10083762,TRUE,,FALSE,,5220232,5220232,6,TRUE,FALSE
C,A,20080101,2008,52,2008,132,CPV,Cabo Verde,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43,FALSE,-1,N/A,,FALSE,43,FALSE,,FALSE,106,,106,0,TRUE,FALSE
C,A,20080101,2008,52,2008,144,LKA,Sri Lanka,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,-1,N/A,,FALSE,1,FALSE,,FALSE,657,,657,0,TRUE,FALSE
C,A,20080101,2008,52,2008,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.45,FALSE,8,kg,0.45,FALSE,0.45,FALSE,0,FALSE,66.07,41.1,66.07,0,FALSE,TRUE
C,A,20080101,2008,52,2008,156,CHN,China,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3336405816,FALSE,-1,N/A,,FALSE,3336405816,FALSE,,FALSE,944176357,,944176357,0,TRUE,FALSE
C,A,20080101,2008,52,2008,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27,FALSE,-1,N/A,,FALSE,27,FALSE,,FALSE,769,,769,0,TRUE,FALSE
C,A,20080101,2008,52,2008,174,COM,Comoros,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,500,FALSE,-1,N/A,,FALSE,500,FALSE,,FALSE,2677,,2677,0,TRUE,FALSE
C,A,20080101,2008,52,2008,188,CRI,Costa Rica,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97256003,FALSE,-1,N/A,,FALSE,97256003,FALSE,,FALSE,76903031,,76903031,0,TRUE,FALSE
C,A,20080101,2008,52,2008,196,CYP,Cyprus,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,229,FALSE,-1,N/A,,FALSE,229,FALSE,,FALSE,813,,813,0,TRUE,FALSE
C,A,20080101,2008,52,2008,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,-1,N/A,,FALSE,2,FALSE,,FALSE,78,,78,0,TRUE,FALSE
C,A,20080101,2008,52,2008,204,BEN,Benin,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100874,FALSE,-1,N/A,,FALSE,100874,FALSE,,FALSE,37857,,37857,0,TRUE,FALSE
C,A,20080101,2008,52,2008,214,DOM,Dominican Rep.,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5107478,FALSE,8,kg,5107478,FALSE,5107478,FALSE,0,FALSE,178646501.6,178646501.6,178646501.6,0,FALSE,TRUE
C,A,20080101,2008,52,2008,218,ECU,Ecuador,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73,FALSE,-1,N/A,,FALSE,73,FALSE,,FALSE,1512,,1512,0,TRUE,FALSE
C,A,20080101,2008,52,2008,234,FRO,Faroe Isds,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26,FALSE,-1,N/A,,FALSE,26,FALSE,,FALSE,214,,214,0,TRUE,FALSE
C,A,20080101,2008,52,2008,251,FRA,France,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10376546164,TRUE,-1,N/A,,FALSE,10376546164,TRUE,,FALSE,5371802660,,5371802660,6,TRUE,FALSE
C,A,20080101,2008,52,2008,266,GAB,Gabon,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9521,FALSE,-1,N/A,,FALSE,9521,FALSE,,FALSE,11424,,11424,0,TRUE,FALSE
C,A,20080101,2008,52,2008,270,GMB,Gambia,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16030,FALSE,8,kg,16030,FALSE,16030,FALSE,0,FALSE,18404.287,,18404.287,0,FALSE,TRUE
C,A,20080101,2008,52,2008,275,PSE,State of Palestine,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,143937035.3,TRUE,-1,N/A,0,FALSE,143937035.3,TRUE,0,FALSE,118718239.1,0,118718239.1,6,FALSE,TRUE
C,A,20080101,2008,52,2008,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14970,FALSE,18,TJ,790,FALSE,14970,FALSE,,FALSE,19840.303,,19840.303,0,FALSE,TRUE
C,A,20080101,2008,52,2008,288,GHA,Ghana,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,313,FALSE,-1,N/A,,FALSE,313,FALSE,,FALSE,11297,,11297,0,TRUE,FALSE
C,A,20080101,2008,52,2008,300,GRC,Greece,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90966952,FALSE,-1,N/A,,FALSE,90966952,FALSE,,FALSE,65414111,,65414111,0,TRUE,FALSE
