TerminalID,ProjectID,ComboID,Wiki,TerminalName,UnitName,FacilityType,Status,Country,OtherLanguageName,OtherEnglishNames,Owner,Parent,ParentHQCountry,Capacity,CapacityUnits,CapacityInMtpa,CapacityInBcm/y,ProposalYear,ProposalMonth,ConstructionYear,ConstructionMonth,StartYear1,StartMonth1,StartYear2,StartYear3,DelayedStartYear,DelayedStartMonth,Delayed,DelayType,StartYearEarliest,ShelvedYear,CancelledYear,ShelvedCancelledStatusType,StopYear,Location,Region,SubRegion,Prefecture/District,State/Province,Latitude,Longitude,Accuracy,PowerPlantsSupplied,Cost,CostUnits,CostUSD,FIDStatus,FIDYear,Floating,FloatingVesselName,TempFacility,ImportExportOnly,LH2,NH3,E-methane,CCS,LastUpdated
T0249,1,T024901,https://www.gem.wiki/Damietta_Segas_LNG_Terminal,Damietta SEGAS LNG Terminal,T1,Export,Operating,Egypt,,"Dameetta LNG Terminal, SEGAS LNG",SEGAS [100.00%],Eni [50.00%]; EGAS [40.00%]; Egyptian General Petroleum Corporation [10.00%],Italy; Egypt; Egypt,5,mtpa,5,6.8,,,,,2005,,2021,,,,,,2005,,,,,Damiette Port,Africa,Northern Africa,,Damiette,31.469,31.7473,exact,,,,--,Pre-FID,,,,,,,,,,2024/6/27
T0249,2,T024902,https://www.gem.wiki/Damietta_Segas_LNG_Terminal,Damietta SEGAS LNG Terminal,T2,Export,Cancelled,Egypt,,"Dameetta LNG Terminal, SEGAS LNG",SEGAS [100.00%],Eni [50.00%]; EGAS [40.00%]; Egyptian General Petroleum Corporation [10.00%],Italy; Egypt; Egypt,5,mtpa,5,6.8,,,,,,,,,,,,,--,2007,2009,,,Damiette Port,Africa,Northern Africa,,Damiette,31.469,31.7473,exact,,,,--,Pre-FID,,,,,,,,,,2024/6/27
T0250,1,T025001,https://www.gem.wiki/ELNG_IDCO_Terminal,Egyptian LNG Terminal,T1,Export,Operating,Egypt,,"ELNG IDCO, Egyptian Idku, ELNG Terminal",El Beheira Natural Gas Liquefaction Company [100.00%],Petronas [35.50%]; Shell [35.50%]; EGAS [12.00%]; Egyptian General Petroleum Corporation [12.00%]; TotalEnergies [5.00%],Malaysia; United Kingdom; Egypt; Egypt; France,3.6,mtpa,3.6,4.9,,,,,2005,,,,,,,,2005,,,,,Idku,Africa,Northern Africa,,Beheira,31.34904805,30.31864655,exact,,1120000000,USD,1120000000,,,,,,,,,,yes,2024/6/27
T0250,2,T025002,https://www.gem.wiki/ELNG_IDCO_Terminal,Egyptian LNG Terminal,T2,Export,Operating,Egypt,,"ELNG IDCO, Egyptian Idku, ELNG Terminal",Idku Natural Gas Liquefaction Company [100.00%],Petronas [38.00%]; Shell [38.00%]; EGAS [12.00%]; Egyptian General Petroleum Corporation [12.00%],Malaysia; United Kingdom; Egypt; Egypt,3.6,mtpa,3.6,4.9,,,,,2005,,,,,,,,2005,,,,,Idku,Africa,Northern Africa,,Beheira,31.34904805,30.31864655,exact,,965000000,USD,965000000,,,,,,,,,,yes,2024/6/27
T0251,1,T025101,https://www.gem.wiki/Fortuna_FLNG_Terminal,Fortuna FLNG Terminal,New proposal,Export,Proposed,Equatorial Guinea,,,unknown [unknown %],unknown [unknown %],unknown,,,--,--,,,,,,,,,,,yes,Presumed,--,,,,,off west coast of Bamako Is.,Africa,Sub-Saharan Africa,,,3.2,7.6,approximate,,1500000000,USD,1500000000,Pre-FID,,yes,,,,,,,,2024/7/17
T0251,2,T025102,https://www.gem.wiki/Fortuna_FLNG_Terminal,Fortuna FLNG Terminal,T2,Export,Cancelled,Equatorial Guinea,,,Ophir Energy [33.80%]; Golar LNG [33.10%]; Schlumberger [33.10%],MedcoEnergi [33.80%]; Golar LNG [33.10%]; Schlumberger [33.10%],Indonesia; Bermuda; United States,0.63,mtpa,0.63,0.86,,,,,,,,,,,yes,Presumed,--,,2019,Confirmed,,off west coast of Bamako Is.,Africa,Sub-Saharan Africa,,,3.2,7.6,approximate,,500000000,USD,500000000,Pre-FID,,yes,,,,,,,,2024/7/17
T0251,3,T025103,https://www.gem.wiki/Fortuna_FLNG_Terminal,Fortuna FLNG Terminal,T3,Export,Cancelled,Equatorial Guinea,,,Ophir Energy [33.80%]; Golar LNG [33.10%]; Schlumberger [33.10%],MedcoEnergi [33.80%]; Golar LNG [33.10%]; Schlumberger [33.10%],Indonesia; Bermuda; United States,0.63,mtpa,0.63,0.86,,,,,,,,,,,yes,Presumed,--,,2019,Confirmed,,off west coast of Bamako Is.,Africa,Sub-Saharan Africa,,,3.2,7.6,approximate,,500000000,USD,500000000,Pre-FID,,yes,,,,,,,,2024/7/17
T0251,4,T025104,https://www.gem.wiki/Fortuna_FLNG_Terminal,Fortuna FLNG Terminal,T4,Export,Cancelled,Equatorial Guinea,,,Ophir Energy [33.80%]; Golar LNG [33.10%]; Schlumberger [33.10%],MedcoEnergi [33.80%]; Golar LNG [33.10%]; Schlumberger [33.10%],Indonesia; Bermuda; United States,0.63,mtpa,0.63,0.86,,,,,,,,,,,yes,Presumed,--,,2019,Confirmed,,off west coast of Bamako Is.,Africa,Sub-Saharan Africa,,,3.2,7.6,approximate,,500000000,USD,500000000,Pre-FID,,yes,,,,,,,,2024/7/17
T0252,1,T025201,https://www.gem.wiki/Punta_Europa_LNG_Terminal,Punta Europa LNG Terminal,T1,Export,Operating,Equatorial Guinea,,"Bioko LNG Terminal, EG LNG T1, EGLNG1; Equatorial Guinea LNG 1",EG LNG [100.00%],Marathon Oil [60.00%]; Sonagas [25.00%]; Mitsui Group [8.50%]; Marubeni Corporation [6.50%],United States; Equatorial Guinea; Japan; Japan,3.7,mtpa,3.7,5.03,,,,,2007,,,,,,,,2007,,,,,Malabo,Africa,Sub-Saharan Africa,,Bioko Island,3.776,8.7015,exact,,1500000000,USD,1500000000,Pre-FID,,,,,,,,,,2024/7/17
T0252,2,T025202,https://www.gem.wiki/Punta_Europa_LNG_Terminal,Punta Europa LNG Terminal,T2,Export,Cancelled,Equatorial Guinea,,"Bioko LNG Terminal, EG LNG T2; EGLNG2; Equatorial Guinea LNG 2",EG LNG [100.00%],Marathon Oil [60.00%]; Sonagas [25.00%]; Mitsui Group [8.50%]; Marubeni Corporation [6.50%],United States; Equatorial Guinea; Japan; Japan,4.4,mtpa,4.4,5.98,,,,,,,,,,,,,--,2019,2021,Presumed,,Malabo,Africa,Sub-Saharan Africa,,Bioko Island,3.776,8.7015,exact,,,,--,,,,,,,,,,,2024/7/17
T0253,0,T025300,https://www.gem.wiki/Tema_FSRU,Tema FSRU,,Import,Construction,Ghana,,Ghana FSRU LNG Terminal,Tema LNG Terminal Company [100.00%],GNPC [unknown %]; Helios Investment Partners [unknown %],Ghana; United Kingdom,1.7,mtpa,1.7,2.31,,,2017,,2016,,,,2024,,yes,Confirmed,2024,,,,,Tema,Africa,Sub-Saharan Africa,,Accra,5.734005,0.03197,approximate,,350000000,USD,350000000,FID,,yes,Vascant,,,,,,,2024/7/17
T0254,0,T025400,https://www.gem.wiki/Mombasa_LNG_Terminal,Mombasa LNG Terminal,,Import,Shelved,Kenya,,,Kenya Ministry Of Energy And Petroleum [100.00%],Kenya Ministry Of Energy And Petroleum [100.00%],Kenya,,,--,--,2011,,,,,,,,,,,,--,2024,,Presumed,,Mombasa,Africa,Sub-Saharan Africa,,,-4.05,39.666667,approximate,,,,--,,,,,,,,,,,2024/7/17
T0255,1,T025501,https://www.gem.wiki/Marsa_El_Brega_LNG_Terminal,Marsa El Brega LNG Terminal,T1,Export,Mothballed,Libya,,Mjarsa Al-Brega,Sirte Oil Company [100.00%],Libya National Oil Corporation [100.00%],Libya,0.8,mtpa,0.8,1.09,,,,,1970,,,,,,,,1970,,,,2011,Brega,Africa,Northern Africa,Al Wahat,Cyrenaica,30.40675,19.5935,exact,,,,--,,,,,,,,,,,2024/6/13
T0255,2,T025502,https://www.gem.wiki/Marsa_El_Brega_LNG_Terminal,Marsa El Brega LNG Terminal,T2,Export,Mothballed,Libya,,Mjarsa Al-Brega,Sirte Oil Company [100.00%],Libya National Oil Corporation [100.00%],Libya,0.8,mtpa,0.8,1.09,,,,,1970,,,,,,,,1970,,,,2011,Brega,Africa,Northern Africa,Al Wahat,Cyrenaica,30.40675,19.5935,exact,,,,--,,,,,,,,,,,2024/6/13
T0255,3,T025503,https://www.gem.wiki/Marsa_El_Brega_LNG_Terminal,Marsa El Brega LNG Terminal,T3,Export,Mothballed,Libya,,Mjarsa Al-Brega,Sirte Oil Company [100.00%],Libya National Oil Corporation [100.00%],Libya,0.8,mtpa,0.8,1.09,,,,,1970,,,,,,,,1970,,,,2011,Brega,Africa,Northern Africa,Al Wahat,Cyrenaica,30.40675,19.5935,exact,,,,--,,,,,,,,,,,2024/6/13
T0255,4,T025504,https://www.gem.wiki/Marsa_El_Brega_LNG_Terminal,Marsa El Brega LNG Terminal,T4,Export,Mothballed,Libya,,Mjarsa Al-Brega,Sirte Oil Company [100.00%],Libya National Oil Corporation [100.00%],Libya,0.8,mtpa,0.8,1.09,,,,,1970,,,,,,,,1970,,,,2011,Brega,Africa,Northern Africa,Al Wahat,Cyrenaica,30.40675,19.5935,exact,,,,--,,,,,,,,,,,2024/6/13
T0256,0,T025600,https://www.gem.wiki/Jorf_Lasfar_LNG_Terminal,Jorf Lasfar LNG Terminal,,Import,Proposed,Morocco,,,Office National de l’Electricite et de l’Eau Potable [100.00%],SIGER/ERGIS Group [100.00%],Morocco,7,bcm/y,5.15,7,,,,,2025,,,,,,,,2025,2022,,Presumed,,Jorf Lasfar,Africa,Northern Africa,,,33.1267,-8.62028,approximate,,4500000000,USD,4500000000,,,,,,,,,,,2024/6/18
T0257,1,T025701,https://www.gem.wiki/Mozambique_LNG_Terminal,Mozambique LNG Terminal,T1,Export,Proposed,Mozambique,,Area 1,TotalEnergies [26.50%]; Mitsui Group [20.00%]; ENH [15.00%]; Bharat PetroResources [10.00%]; ONGC [10.00%]; Oil India [10.00%]; PTTEP [8.50%],TotalEnergies [26.50%]; Mitsui Group [20.00%]; ENH [15.00%]; Bharat Petroleum [10.00%]; ONGC [10.00%]; Oil India [10.00%]; PTT [8.50%],France; Japan; Mozambique; India; India; India; Thailand,6.45,mtpa,6.45,8.77,,,,,2025,,,,2028,,yes,Confirmed,2028,2021,,Confirmed,,,Africa,Sub-Saharan Africa,,Cabo Delgado,-10.807908,40.796899,approximate,,5000000000,USD,5000000000,FID,,,,,,,,,,2024/7/18
T0257,2,T025702,https://www.gem.wiki/Mozambique_LNG_Terminal,Mozambique LNG Terminal,T2,Export,Proposed,Mozambique,,Area 1,TotalEnergies [26.50%]; Mitsui Group [20.00%]; ENH [15.00%]; Bharat PetroResources [10.00%]; ONGC [10.00%]; Oil India [10.00%]; PTTEP [8.50%],TotalEnergies [26.50%]; Mitsui Group [20.00%]; ENH [15.00%]; Bharat Petroleum [10.00%]; ONGC [10.00%]; Oil India [10.00%]; PTT [8.50%],France; Japan; Mozambique; India; India; India; Thailand,6.45,mtpa,6.45,8.77,,,,,2025,,,,2028,,yes,Confirmed,2028,2021,,Confirmed,,,Africa,Sub-Saharan Africa,,Cabo Delgado,-10.807908,40.796899,approximate,,5000000000,USD,5000000000,FID,,,,,,,,,,2024/7/18
T0257,3,T025703,https://www.gem.wiki/Mozambique_LNG_Terminal,Mozambique LNG Terminal,T3,Export,Proposed,Mozambique,,Area 2,TotalEnergies [26.50%]; Mitsui Group [20.00%]; ENH [15.00%]; Bharat PetroResources [10.00%]; ONGC [10.00%]; Oil India [10.00%]; PTTEP [8.50%],TotalEnergies [26.50%]; Mitsui Group [20.00%]; ENH [15.00%]; Bharat Petroleum [10.00%]; ONGC [10.00%]; Oil India [10.00%]; PTT [8.50%],France; Japan; Mozambique; India; India; India; Thailand,5,mtpa,5,6.8,,,,,2025,,,,,,yes,Confirmed,2025,2021,,Confirmed,,,Africa,Sub-Saharan Africa,,Cabo Delgado,-10.807908,40.796899,approximate,,5000000000,USD,5000000000,Pre-FID,,,,,,,,,,2024/7/18
T0257,4,T025704,https://www.gem.wiki/Mozambique_LNG_Terminal,Mozambique LNG Terminal,T4,Export,Proposed,Mozambique,,Area 3,TotalEnergies [26.50%]; Mitsui Group [20.00%]; ENH [15.00%]; Bharat PetroResources [10.00%]; ONGC [10.00%]; Oil India [10.00%]; PTTEP [8.50%],TotalEnergies [26.50%]; Mitsui Group [20.00%]; ENH [15.00%]; Bharat Petroleum [10.00%]; ONGC [10.00%]; Oil India [10.00%]; PTT [8.50%],France; Japan; Mozambique; India; India; India; Thailand,5,mtpa,5,6.8,,,,,2025,,,,,,yes,Confirmed,2025,2021,,Confirmed,,,Africa,Sub-Saharan Africa,,Cabo Delgado,-10.807908,40.796899,approximate,,5000000000,USD,5000000000,Pre-FID,,,,,,,,,,2024/7/18
T0258,1,T025801,https://www.gem.wiki/Coral_South_FLNG_Terminal,Coral South FLNG Terminal,,Export,Operating,Mozambique,,"Afungi LNG Terminal, Area 4 Coral Sul, Coral Sul FLNG Terminal",Coral South LNG [100.00%],Eni [25.00%]; ExxonMobil [25.00%]; China National Petroleum Corporation [20.00%]; ADNOC [10.00%]; ENH [10.00%]; KOGAS [10.00%],Italy; United States; China; United Arab Emirates; Mozambique; South Korea,3.4,mtpa,3.4,4.62,,,2017,,2022,11,,,,,,,2022,,,,,Coral Gas Field,Africa,Sub-Saharan Africa,Rovuma Basin,Cabo Delgado,-10.9,41.2,approximate,,7000000000,USD,7000000000,FID,2017,yes,,,,,,,,2024/7/18
T0259,1,T025901,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T1,Export,Operating,Nigeria,,NLNG T1,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,3.3,mtpa,3.3,4.49,,,,,1999,,,,,,,,1999,,,,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,,,,,,,,,,,2024/7/18
T0259,2,T025902,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T2,Export,Operating,Nigeria,,NLNG T2,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,3.3,mtpa,3.3,4.49,,,,,2000,,,,,,,,2000,,,,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,,,,,,,,,,,2024/7/18
T0259,3,T025903,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T3,Export,Operating,Nigeria,,NLNG T3,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,3.3,mtpa,3.3,4.49,,,,,2002,,,,,,,,2002,,,,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,,,,,,,,,,,2024/7/18
T0259,4,T025904,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T4,Export,Operating,Nigeria,,NLNG T4,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,4.1,mtpa,4.1,5.58,,,,,2006,,,,,,,,2006,,,,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,,,,,,,,,,,2024/7/18
T0259,5,T025905,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T5,Export,Operating,Nigeria,,NLNG T5,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,4.1,mtpa,4.1,5.58,,,,,2006,,,,,,,,2006,,,,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,,,,,,,,,,,2024/7/18
T0259,6,T025906,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T6,Export,Operating,Nigeria,,NLNG T6,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,4.1,mtpa,4.1,5.58,,,,,2008,,,,,,,,2008,,,,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,,,,,,,,,,,2024/7/18
T0259,7,T025907,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T7,Export,Construction,Nigeria,,NLNG T7,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,8,mtpa,8,10.88,,,2021,6,2024,,,,,,yes,Presumed,2024,,,,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,6842105263,USD,6842105263,FID,,,,,,,,,,2024/7/18
T0259,8,T025908,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T8,Export,Shelved,Nigeria,,NLNG T8,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,,,--,--,,,,,,,,,,,,,--,2023,,Confirmed,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0259,9,T025909,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T9,Export,Shelved,Nigeria,,NLNG T9,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,,,--,--,,,,,,,,,,,,,--,2023,,Confirmed,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0259,10,T025910,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T10,Export,Shelved,Nigeria,,NLNG T10,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,,,--,--,,,,,,,,,,,,,--,2023,,Confirmed,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0259,11,T025911,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T11,Export,Shelved,Nigeria,,NLNG T11,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,,,--,--,,,,,,,,,,,,,--,2023,,Confirmed,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0259,12,T025912,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,T12,Export,Shelved,Nigeria,,NLNG T12,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,,,--,--,,,,,,,,,,,,,--,2023,,Confirmed,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0259,13,T025913,https://www.gem.wiki/Nigeria_LNG_Terminal,Nigeria LNG Terminal,Trains 1–6 Debottlenecking Project,Export,Proposed,Nigeria,,NLNG Terminal,Nigeria LNG [100.00%],Nigerian National Petroleum Corporation [49.00%]; Shell [25.60%]; TotalEnergies [15.00%]; Eni [10.40%],Nigeria; United Kingdom; France; Italy,3.4,mtpa,3.4,4.62,,,,,2026,,,,,,,,2026,,,,,Bonny Island,Africa,Sub-Saharan Africa,,Rivers,4.41836,7.16157,exact,,2907894737,USD,2907894737,FID,2020,,,,,,,,,2024/7/18
T0260,1,T026001,https://www.gem.wiki/Brass_LNG_Terminal,Brass LNG Terminal,T1,Export,Proposed,Nigeria,,,Brass LNG Ltd [100.00%],Nigerian National Petroleum Corporation [49.00%]; ConocoPhillips [17.00%]; Eni [17.00%]; TotalEnergies [17.00%],Nigeria; United States; Italy; France,5,mtpa,5,6.8,,,,,,,,,,,,,--,,2020,Confirmed,2020,Twon-Brass,Africa,Sub-Saharan Africa,,Bayelsa,4.31,6.246,approximate,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0260,2,T026002,https://www.gem.wiki/Brass_LNG_Terminal,Brass LNG Terminal,T2,Export,Proposed,Nigeria,,,Brass LNG Ltd [100.00%],Nigerian National Petroleum Corporation [49.00%]; ConocoPhillips [17.00%]; Eni [17.00%]; TotalEnergies [17.00%],Nigeria; United States; Italy; France,5,mtpa,5,6.8,,,,,,,,,,,,,--,,2020,Confirmed,2020,Twon-Brass,Africa,Sub-Saharan Africa,,Bayelsa,4.31,6.246,approximate,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0262,1,T026201,https://www.gem.wiki/Olokola_LNG_Terminal,Olokola LNG Terminal,T1,Export,Proposed,Nigeria,,OK LNG,Nigerian National Petroleum Corporation [100.00%],Nigerian National Petroleum Corporation [100.00%],Nigeria,6.3,mtpa,6.3,8.57,,,,,,,,,,,,,--,2015,2017,,,Olokola Free Trade Zone,Africa,Sub-Saharan Africa,,Cross River State,5.021667,8.320278,approximate,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0262,2,T026202,https://www.gem.wiki/Olokola_LNG_Terminal,Olokola LNG Terminal,T2,Export,Proposed,Nigeria,,OK LNG,Nigerian National Petroleum Corporation [100.00%],Nigerian National Petroleum Corporation [100.00%],Nigeria,6.3,mtpa,6.3,8.57,,,,,,,,,,,,,--,2015,2017,,,Olokola Free Trade Zone,Africa,Sub-Saharan Africa,,Cross River State,5.021667,8.320278,approximate,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0262,3,T026203,https://www.gem.wiki/Olokola_LNG_Terminal,Olokola LNG Terminal,T3,Export,Cancelled,Nigeria,,OK LNG,Nigerian National Petroleum Corporation [100.00%],Nigerian National Petroleum Corporation [100.00%],Nigeria,,,--,--,,,,,,,,,,,,,--,2015,2017,,,Olokola Free Trade Zone,Africa,Sub-Saharan Africa,,Cross River State,5.021667,8.320278,approximate,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0262,4,T026204,https://www.gem.wiki/Olokola_LNG_Terminal,Olokola LNG Terminal,T4,Export,Cancelled,Nigeria,,OK LNG,Nigerian National Petroleum Corporation [100.00%],Nigerian National Petroleum Corporation [100.00%],Nigeria,,,--,--,,,,,,,,,,,,,--,2015,2017,,,Olokola Free Trade Zone,Africa,Sub-Saharan Africa,,Cross River State,5.021667,8.320278,approximate,,,,--,Pre-FID,,,,,,,,,,2024/7/18
T0263,1,T026301,https://www.gem.wiki/Tanzania_LNG_Terminal,Tanzania LNG Terminal,T1,Export,Proposed,Tanzania,,"Tanzania Petroleum Development Corporation, Shell, Statoil, ExxonMobil, Ophir Energy",Equinor [unknown %]; ExxonMobil [unknown %]; MedcoEnergi [unknown %]; Pavilion Energy [unknown %]; Shell [unknown %]; Tanzania Petroleum Development Corporation [unknown %],Equinor [unknown %]; ExxonMobil [unknown %]; MedcoEnergi [unknown %]; Shell [unknown %]; Tanzania Petroleum Development Corporation [unknown %]; Temasek [unknown %],Norway; United States; Indonesia; United Kingdom; Tanzania; Singapore,5,mtpa,5,6.8,,,,,2029,,,,2031,,yes,Confirmed,2031,,,,,Lindi,Africa,Sub-Saharan Africa,,Lindi,-9.96,39.708889,exact,,21000000000,USD,21000000000,Pre-FID,2027,,,,,,,,,2024/7/23
T0263,2,T026302,https://www.gem.wiki/Tanzania_LNG_Terminal,Tanzania LNG Terminal,T2,Export,Proposed,Tanzania,,"Tanzania Petroleum Development Corporation, Shell, Statoil, ExxonMobil, Ophir Energy",Equinor [unknown %]; ExxonMobil [unknown %]; MedcoEnergi [unknown %]; Pavilion Energy [unknown %]; Shell [unknown %]; Tanzania Petroleum Development Corporation [unknown %],Equinor [unknown %]; ExxonMobil [unknown %]; MedcoEnergi [unknown %]; Shell [unknown %]; Tanzania Petroleum Development Corporation [unknown %]; Temasek [unknown %],Norway; United States; Indonesia; United Kingdom; Tanzania; Singapore,5,mtpa,5,6.8,,,,,2027,,,,2031,,yes,Confirmed,2031,,,,,Lindi,Africa,Sub-Saharan Africa,,Lindi,-9.96,39.708889,exact,,21000000000,USD,21000000000,Pre-FID,2027,,,,,,,,,2024/7/23
T0264,0,T026400,https://www.gem.wiki/Mossel_Bay_FSRU,Mossel Bay FSRU,,Import,Cancelled,South Africa,,,PetroSA [100.00%],PetroSA [100.00%],South Africa,2,mtpa,2,2.72,,,,,,,,,,,,,--,,2014,,,Mossel Bay,Africa,Sub-Saharan Africa,Eden,Western Cape,-34.183333,22.133333,approximate,,,,--,,,yes,,,,,,,,2024/7/23
